요일,기상상태,노면상태,사고유형,연,월,시간,도시,도로형태1,도로형태2
토요일,맑음,건조,차대차,2019,8,15,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대차,2019,8,16,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2019,8,16,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2019,8,16,대구광역시,교차로,교차로안
토요일,맑음,건조,차대차,2019,8,18,대구광역시,교차로,교차로안
토요일,맑음,건조,차대차,2019,8,18,대구광역시,교차로,교차로안
토요일,맑음,건조,차대차,2019,8,18,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대차,2019,8,18,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2019,8,18,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2019,8,19,대구광역시,교차로,교차로안
토요일,맑음,건조,차대차,2019,8,19,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2019,8,19,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2019,8,20,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대차,2019,8,20,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2019,8,20,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2019,8,21,대구광역시,교차로,교차로안
토요일,맑음,건조,차대차,2019,8,21,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대차,2019,8,22,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2019,8,22,대구광역시,기타,기타
일요일,맑음,건조,차대차,2019,8,2,대구광역시,교차로,교차로부근
일요일,맑음,건조,차대차,2019,8,4,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2019,8,5,대구광역시,교차로,교차로안
일요일,맑음,건조,차대차,2019,8,5,대구광역시,교차로,교차로안
일요일,맑음,건조,차대사람,2019,8,7,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2019,8,8,대구광역시,교차로,교차로안
일요일,맑음,건조,차대사람,2019,8,10,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2019,8,11,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2019,8,11,대구광역시,교차로,교차로부근
일요일,맑음,건조,차대차,2019,8,12,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2019,8,12,대구광역시,교차로,교차로안
일요일,맑음,건조,차대차,2019,8,13,대구광역시,교차로,교차로안
일요일,맑음,건조,차대차,2019,8,17,대구광역시,교차로,교차로부근
일요일,맑음,건조,차대차,2019,8,17,대구광역시,단일로,기타
일요일,맑음,건조,차대사람,2019,8,18,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2019,8,19,대구광역시,단일로,기타
일요일,맑음,건조,차대사람,2019,8,19,대구광역시,단일로,기타
일요일,맑음,건조,차대사람,2019,8,20,대구광역시,교차로,교차로안
일요일,맑음,건조,차대사람,2019,8,22,대구광역시,교차로,교차로부근
일요일,맑음,건조,차대차,2019,8,22,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2019,8,22,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2019,8,23,대구광역시,교차로,교차로안
일요일,맑음,건조,차대차,2019,8,23,대구광역시,교차로,교차로부근
일요일,맑음,건조,차대차,2019,8,23,대구광역시,교차로,교차로안
일요일,맑음,건조,차대차,2019,8,23,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2019,8,5,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2019,8,6,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2019,8,6,대구광역시,교차로,교차로부근
월요일,맑음,건조,차대차,2019,8,6,대구광역시,교차로,교차로안
월요일,맑음,건조,차대사람,2019,8,6,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2019,8,7,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2019,8,9,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2019,8,9,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2019,8,9,대구광역시,기타,기타
월요일,맑음,건조,차대차,2019,8,10,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2019,8,10,대구광역시,교차로,교차로횡단보도내
월요일,맑음,건조,차대차,2019,8,10,대구광역시,교차로,교차로부근
월요일,맑음,건조,차대차,2019,8,11,대구광역시,기타,기타
월요일,맑음,건조,차대차,2019,8,12,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2019,8,13,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2019,8,13,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2019,8,14,대구광역시,교차로,교차로부근
월요일,맑음,건조,차대차,2019,8,14,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2019,8,15,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2019,8,15,대구광역시,교차로,교차로횡단보도내
월요일,맑음,건조,차대차,2019,8,15,대구광역시,교차로,교차로부근
월요일,맑음,건조,차대차,2019,8,15,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2019,8,16,대구광역시,교차로,교차로안
월요일,맑음,건조,차대사람,2019,8,16,대구광역시,단일로,기타
월요일,맑음,건조,차대사람,2019,8,16,대구광역시,교차로,교차로부근
월요일,맑음,건조,차대사람,2019,8,17,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2019,8,17,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2019,8,17,대구광역시,교차로,교차로부근
월요일,맑음,건조,차대차,2019,8,18,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2019,8,18,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2019,8,18,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2019,8,19,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2019,8,19,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2019,8,19,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2019,8,19,대구광역시,교차로,교차로부근
월요일,맑음,건조,차대차,2019,8,19,대구광역시,교차로,교차로부근
월요일,맑음,건조,차대차,2019,8,20,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2019,8,20,대구광역시,단일로,기타
월요일,맑음,건조,차대사람,2019,8,20,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2019,8,22,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대사람,2019,8,0,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대차,2019,8,1,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,2,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,3,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,6,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대차,2019,8,7,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2019,8,7,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대차,2019,8,8,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,8,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,9,대구광역시,교차로,교차로횡단보도내
화요일,맑음,건조,차대차,2019,8,9,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,9,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,10,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,10,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2019,8,10,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,11,대구광역시,단일로,기타
화요일,맑음,건조,차대사람,2019,8,12,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대차,2019,8,12,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2019,8,13,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대차,2019,8,14,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2019,8,14,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,14,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대차,2019,8,14,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2019,8,15,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대차,2019,8,15,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2019,8,16,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,16,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2019,8,16,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대차,2019,8,17,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,17,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,18,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2019,8,18,대구광역시,교차로,교차로안
화요일,맑음,건조,차대사람,2019,8,18,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,18,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,18,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대차,2019,8,18,대구광역시,기타,기타
화요일,맑음,건조,차대차,2019,8,19,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2019,8,19,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대사람,2019,8,19,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2019,8,19,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,20,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,20,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대차,2019,8,20,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대차,2019,8,20,대구광역시,교차로,교차로안
화요일,맑음,건조,차대사람,2019,8,20,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2019,8,20,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대차,2019,8,21,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2019,8,22,대구광역시,교차로,교차로안
화요일,맑음,건조,차대사람,2019,8,22,대구광역시,교차로,교차로횡단보도내
화요일,맑음,건조,차대차,2019,8,23,대구광역시,교차로,교차로안
수요일,맑음,건조,차대차,2019,8,0,대구광역시,기타,기타
수요일,맑음,건조,차대차,2019,8,3,대구광역시,교차로,교차로안
수요일,맑음,건조,차량단독,2019,8,6,대구광역시,단일로,기타
수요일,맑음,건조,차대차,2019,8,7,대구광역시,교차로,교차로안
수요일,맑음,건조,차대차,2019,8,8,대구광역시,단일로,기타
수요일,맑음,건조,차대차,2019,8,8,대구광역시,단일로,기타
수요일,맑음,건조,차대차,2019,8,8,대구광역시,교차로,교차로부근
수요일,맑음,건조,차대차,2019,8,8,대구광역시,단일로,기타
수요일,맑음,건조,차대차,2019,8,9,대구광역시,단일로,기타
수요일,맑음,건조,차대사람,2019,8,10,대구광역시,단일로,기타
수요일,맑음,건조,차대차,2019,8,10,대구광역시,교차로,교차로부근
수요일,맑음,건조,차대차,2019,8,11,대구광역시,교차로,교차로안
수요일,맑음,건조,차대차,2019,8,12,대구광역시,교차로,교차로안
수요일,맑음,건조,차대차,2019,8,12,대구광역시,교차로,교차로안
수요일,맑음,건조,차대사람,2019,8,12,대구광역시,기타,기타
수요일,맑음,건조,차대차,2019,8,13,대구광역시,교차로,교차로안
수요일,맑음,건조,차대차,2019,8,13,대구광역시,단일로,기타
수요일,맑음,건조,차대사람,2019,8,13,대구광역시,주차장,주차장
수요일,맑음,건조,차대차,2019,8,14,대구광역시,교차로,교차로부근
수요일,맑음,건조,차대차,2019,8,14,대구광역시,단일로,기타
수요일,맑음,건조,차대차,2019,8,14,대구광역시,단일로,교량
수요일,맑음,건조,차대사람,2019,8,14,대구광역시,단일로,기타
수요일,맑음,건조,차대차,2019,8,15,대구광역시,교차로,교차로부근
수요일,맑음,건조,차대차,2019,8,15,대구광역시,교차로,교차로안
수요일,맑음,건조,차대사람,2019,8,15,대구광역시,단일로,기타
수요일,맑음,건조,차대사람,2019,8,15,대구광역시,기타,기타
수요일,맑음,건조,차대차,2019,8,15,대구광역시,교차로,교차로안
수요일,맑음,건조,차대차,2019,8,15,대구광역시,교차로,교차로안
수요일,맑음,건조,차대차,2019,8,16,대구광역시,교차로,교차로부근
수요일,맑음,건조,차대차,2019,8,16,대구광역시,교차로,교차로안
수요일,맑음,건조,차대차,2019,8,16,대구광역시,단일로,기타
수요일,맑음,건조,차대차,2019,8,16,대구광역시,단일로,기타
